O_code,D_code,car_time,bus_time,ship_time,rail_time,air_time,car_cost,bus_cost,ship_cost,rail_cost,air_cost
39,40,484.3138,654.5,-,347.7,205,17950,11160,-,16780,27780
39,41,543.6086,742.5,-,405.6,266.6,18650,13070,-,18470,30220
39,42,600.7154,805,-,488.5,349.5,20790,13570,-,20200,32600
39,43,582.008,733.7,-,432.3,296.3,19700,13590,-,20180,33080
39,44,534.6378,831.3,363.1,428.6,333.6,19110,15230,6050,18720,35540
39,45,710.1154,906.1,-,631.4,292.4,23510,16360,-,26400,48950
39,46,721.493,974.1,-,483.3,349.3,23610,16070,-,23850,38400
39,47,-,-,-,-,325.2,-,-,-,-,47680
39,48,1909.7924,2861.9,-,1276.1,401.1,45690,40090,-,44860,72140
39,49,1681.2558,2423.7,-,1040.6,362.6,38730,34320,-,39690,59670
39,50,1397.8004,2014.7,-,804.9,353.9,34170,29510,-,35880,64210
40,1,2022.5838,2756.5,-,1071.8,328.2,49480,37780,-,45510,59260
40,2,1425.2632,1497.4,-,619.2,300.5,36510,20700,-,35660,58240
40,3,1333.586,1365.1,-,530.9,288.3,37850,20950,-,33270,52260
40,4,1192.46,1292.1,-,496,236.3,34010,17300,-,31110,48910
40,5,1240.2678,1431,-,629.3,313.7,32020,22900,-,36110,52270
40,6,1148.9188,1278.6,-,569.4,319.7,30520,19840,-,31050,58740
40,7,1131.8524,1270.8,-,489.7,270,32240,18390,-,29310,52320
40,8,1064.6808,1118.5,-,483.2,300.6,33110,15480,-,25480,27680
40,9,1054.9442,1075.4,-,435.2,259.6,30490,14890,-,26920,28790
40,10,979.5676,1095.6,-,477.1,301.5,28600,14910,-,26920,28790
40,11,973.9882,942.4,-,404.2,220.6,30010,13590,-,23280,24410
40,12,997.3998,978.9,-,418.9,235.2,30690,14200,-,23480,24860
40,13,946.7476,914.9,-,389.9,199.2,29760,13380,-,23120,24110
40,14,944.2314,958.4,-,360.7,187,29330,13810,-,22900,24070
40,15,978.2548,1197.8,-,536.5,265.8,28290,16880,-,30390,41860
40,16,791.0714,966.8,-,449.8,289.2,23030,13290,-,22230,42520
40,17,738.0124,893.6,-,416.4,253.7,21660,13710,-,19510,39160
40,18,682.3278,906,-,337.9,226.3,19980,11660,-,18520,39110
40,19,877.388,1002.3,-,480.5,311.8,26450,13510,-,25050,27990
40,20,898.3928,1047.7,-,470.1,304.5,26880,13780,-,21830,32140
40,21,670.2938,765.5,-,295.5,219.8,20520,9240,-,18760,28010
40,22,809.3412,941.8,-,327.6,253.9,25080,11590,-,20260,33750
40,23,666.6836,716.1,-,266.1,178.4,21170,8860,-,18740,28660
40,24,639.6618,797,-,334,256.3,20160,9670,-,20450,29310
40,25,567.786,628.7,-,232.7,214.8,16160,10250,-,16060,25290
40,26,574.5688,632.3,903.6,229.3,211.7,15890,10100,18210,16320,24740
40,27,537.8104,605.8,851.7,223.8,181.1,15800,9350,13840,15700,24460
40,28,502.9118,569.2,851.8,197.8,194.3,15290,8890,12230,15200,24560
40,29,570.6304,644.3,882.3,266.3,224.7,17220,9730,15930,16680,27740
40,30,595.7924,682,1144.5,300,194.4,17760,10340,14720,16460,25730
40,31,506.6314,673.2,-,299.6,301,12780,9860,-,17930,55000
40,32,385.9632,543.7,-,315,219.3,10540,8360,-,11460,29590
40,33,394.1682,585.2,-,163.2,269.1,11430,7670,-,12810,57800
40,34,256.8712,-,-,127.1,285,7750,-,-,9310,31480
40,35,157.4266,282.9,-,114.5,-,4570,3300,-,7020,-
40,36,470.967,680.4,-,313.4,223.7,17870,10960,-,16090,28400
40,37,418.5644,729.4,1107.3,238.1,221.8,15900,10220,16760,13790,30170
40,38,429.2856,649.4,508.2,352.4,160.7,13940,10560,10060,17070,24030
40,39,484.5326,624.5,-,354.7,205,18240,11160,-,16780,27780
40,40,0,-,-,-,-,0,-,-,-,-
40,41,83.2534,131.9,-,94.7,-,1910,1230,-,2440,-
40,42,140.3602,181.4,241,177.6,-,4350,2770,8270,4820,-
40,43,121.6528,146.1,240.7,124.4,-,3230,2260,7400,5650,-
40,44,152.5036,220.7,-,161.7,261.5,4430,3390,-,7920,45960
40,45,262.2318,298.4,-,325.7,148.9,7460,4790,-,13910,21690
40,46,261.1378,387.5,-,177.4,123.9,7210,5820,-,10620,22490
40,47,-,-,-,-,181.7,-,-,-,-,20420
40,48,2157.2552,3039.3,-,1209.3,353.6,50230,41490,-,47390,59180
40,49,1928.7186,2601.1,-,973.7,269.1,43270,35720,-,42320,28230
40,50,1645.2632,2192.1,-,738,306.3,38710,30910,-,38190,51250
41,1,2084.176,3236.4,-,1129.6,410.6,50540,42870,-,47630,77800
41,2,1486.8554,1990.3,-,676.9,382.9,37570,26690,-,37460,76780
41,3,1395.2876,1816.2,-,588.7,349.7,38900,26930,-,35280,54700
41,4,1254.1616,1535,-,553.7,297.7,35060,24300,-,32910,51350
41,5,1301.9694,1923.9,-,687.1,396.1,33080,28890,-,37900,70810
41,6,1210.511,1500,-,627.1,400.1,31570,24700,-,32850,52080
41,7,1193.554,1568.2,-,547.4,331.4,33290,24510,-,31110,54760
41,8,1126.3824,1214.5,-,541,362,34160,16310,-,27160,30120
41,9,1116.5364,1171.4,-,493,321,31540,15720,-,28600,31230
41,10,1041.1598,1191.6,-,534.9,362.9,29660,15740,-,28600,31230
41,11,1035.5804,1038.3,-,462,282,31060,14420,-,25070,26850
41,12,1059.1014,1074.9,-,476.6,290.6,31740,15030,-,25270,27430
41,13,1008.3398,1010.9,-,447.6,260.6,30820,14210,-,24920,26550
41,14,1005.933,1054.4,-,418.4,248.4,30390,14640,-,25020,26510
41,15,1039.9564,1286.9,-,594.2,327.2,29340,19290,-,32400,44300
41,16,852.773,1055.8,-,507.6,350.6,24090,15700,-,24350,44960
41,17,799.6046,1103.4,-,474.1,315.1,22710,15420,-,21310,41600
41,18,743.92,995,-,395.6,287.7,21030,14070,-,20210,41550
41,19,938.9802,1153.7,-,538.2,373.2,27500,16030,-,27060,30430
41,20,960.0944,1136.7,-,527.9,386.9,27930,16190,-,23520,50680
41,21,731.9954,854.5,-,353.2,281.2,21570,11650,-,20550,30450
41,22,870.9334,1030.8,-,385.3,315.3,26130,14000,-,22380,36190
41,23,728.2758,805.1,-,323.8,239.8,22220,11270,-,20430,31100
41,24,701.3634,886,-,391.7,317.7,21210,12080,-,22140,31750
41,25,629.4876,733.8,-,290.5,275.5,17210,11580,-,18180,27690
41,26,636.2704,737.4,-,287.1,273.1,16940,11430,-,18110,27180
41,27,599.512,722.8,908,281.5,242.5,16850,11460,15710,17390,26900
41,28,564.504,686.3,-,255.5,255.7,16350,11000,-,17210,27000
41,29,632.332,749.3,-,324,286.1,18280,11060,-,18470,30180
41,30,657.494,799.1,1200.8,357.7,255.7,18810,12450,16590,18150,28170
41,31,568.2236,761.2,-,357.3,383.3,13830,11770,-,20270,73540
41,32,447.6648,642.8,-,372.7,280.7,11590,10770,-,13690,32030
41,33,455.8698,673.3,-,220.9,405.9,12490,9050,-,14820,76840
41,34,318.4634,611.7,-,184.9,404.3,8810,5640,-,11320,77000
41,35,219.0188,400.9,-,172.3,-,5620,4590,-,8980,-
41,36,532.6686,768.4,-,371.1,285.1,18920,13120,-,18100,30840
41,37,480.266,-,-,295.8,401.8,16950,-,-,16010,32500
41,38,490.9872,737.5,564.6,410.1,222.1,14990,12720,11930,18860,26470
41,39,546.1248,712.5,-,412.4,266.4,19290,13070,-,18470,30220
41,40,84.0192,132.2,-,94.5,-,1910,1230,-,2440,-
41,41,0,-,-,-,-,0,-,-,-,-
41,42,103.8206,250.6,204.2,125.3,-,2890,2760,4510,3990,-
41,43,107.6496,190,203.9,131.2,-,1860,3090,3640,5360,-
41,44,164.8658,256.7,-,219.4,358.1,4230,4220,-,10280,76320
41,45,248.2286,331.5,-,332.5,210.3,6310,5350,-,14720,24130
41,46,247.1346,423.5,-,184.2,192.5,6060,6140,-,11430,23780
41,47,-,-,-,-,243.1,-,-,-,-,22860
41,48,2218.8474,3519.3,-,1267,425,51290,46580,-,49180,52640
41,49,1990.3108,3081.1,-,1031.5,330.5,44330,40810,-,44010,30670
41,50,1706.8554,-,-,795.7,388.7,39770,-,-,40310,69790
42,1,2138.9854,3007.9,-,1212.6,388.3,52750,43180,-,48930,59900
42,2,1541.6648,1737.8,-,760,360.7,39780,26180,-,39080,58880
42,3,1450.097,1623.6,-,671.7,379.4,41120,25340,-,36690,70600
42,4,1308.8616,1364.5,-,636.8,337.5,37280,20780,-,34640,64150
42,5,1356.6694,1671.4,-,770.1,373.8,35290,28380,-,39530,52910
42,6,1265.3204,1338.4,-,710.2,379.9,33790,24700,-,34580,66480
42,7,1248.3634,1382.7,-,630.5,374.2,35510,24550,-,32730,33530
42,8,1181.0824,1262.9,-,624,360.7,36370,17850,-,28890,28320
42,9,1171.3458,1255.8,-,576,319.7,33760,22820,-,30330,29430
42,10,1095.9692,1164,-,617.9,361.6,31870,19750,-,30330,29430
42,11,1090.3898,1086.8,-,545,280.7,33270,15960,-,26370,25050
42,12,1113.9108,1123.3,-,559.7,289.4,33950,16570,-,26900,25630
42,13,1063.1492,1059.3,2263.8,530.7,259.3,33030,15750,28280,26540,24750
42,14,1060.633,1109.2,-,501.5,247.2,32600,16210,-,26430,24710
42,15,1094.7658,1222.3,-,677.2,357,31560,20800,-,33810,66520
42,16,907.5824,991.3,-,590.6,363.3,26300,17210,-,25650,49590
42,17,854.414,932.1,-,557.2,398.2,24930,15960,-,23040,43980
42,18,798.7294,930.5,-,478.7,370.8,23250,15580,-,21940,43930
42,19,993.7896,983.8,-,621.3,372,29720,22140,-,28470,28630
42,20,1014.9038,1069.2,-,610.9,364.6,30140,17050,-,25250,32780
42,21,786.8048,790,-,436.2,280,23790,13160,-,22290,38850
42,22,925.7428,980.3,-,468.4,314.1,28350,16050,-,23680,44590
42,23,783.0852,764.6,-,406.8,248.6,24440,12820,-,22160,38420
42,24,756.0634,821.5,-,474.8,316.5,23430,13590,-,23870,40150
42,25,684.297,670.2,-,373.5,264.2,19430,12370,-,19580,31090
42,26,691.0798,673.8,1010,370.1,261.8,19160,12220,24320,19840,30580
42,27,654.3214,639.3,-,364.6,231.3,19070,11580,-,19120,30300
42,28,619.3134,660.7,-,338.6,227.5,18560,11810,-,18620,15350
42,29,687.032,683.8,-,407.1,267,20490,12070,-,20200,31180
42,30,712.3034,716.5,-,440.8,244.5,21030,12450,-,19880,23560
42,31,623.033,828.7,-,440.4,361.1,16050,12270,-,21890,55640
42,32,502.4742,700.2,-,455.8,363.8,13810,10770,-,15850,34410
42,33,510.6792,740.7,-,304,414.7,14700,10080,-,17310,32600
42,34,373.2728,-,450,267.9,381.1,11020,-,19500,13480,60320
42,35,273.8282,452.3,-,255.3,353.5,7840,5670,-,11470,59290
42,36,587.478,814.9,-,454.2,368.2,21140,15100,-,19510,33220
42,37,534.966,852.9,-,378.9,357.2,19170,15300,-,17640,58190
42,38,545.6872,804.9,614.7,493.2,305.2,17200,12970,16170,20590,28850
42,39,600.9342,780,-,495.5,349.5,21500,13570,-,20200,32600
42,40,138.8286,180.6,241,177.6,-,4340,2770,8270,4820,-
42,41,104.3676,247.6,204.2,125.5,-,2890,2760,4510,3990,-
42,42,0,-,-,-,-,0,-,-,-,-
42,43,188.9338,229.8,189.1,214.2,-,5240,3810,2770,8270,-
42,44,219.6752,365.1,-,302.5,304.6,6360,5760,-,12580,51550
42,45,329.5128,418.2,-,415.5,293.3,9350,8350,-,17180,26510
42,46,328.4188,496.2,325.4,267.2,346.2,9100,7590,10690,13880,27300
42,47,-,-,-,-,251.8,-,-,-,-,33060
42,48,2273.6568,3290.8,-,1350,413.8,53500,46890,-,50590,59820
42,49,2045.1202,2852.5,-,1114.5,365.2,46540,41120,-,45740,61290
42,50,1761.6648,2443.5,-,878.8,366.5,41980,36310,-,41610,51890
43,1,2120.3874,2932.5,-,1155.2,419.2,51770,37050,-,49530,71500
43,2,1523.0668,1686.5,-,702.6,391.6,38800,20600,-,39580,70480
43,3,1431.499,1572.3,-,614.3,379.3,40140,19760,-,37180,57560
43,4,1290.373,1313.2,-,579.4,327.4,36300,15200,-,35140,54210
43,5,1338.0714,1620.1,-,712.7,404.7,34310,22800,-,40020,64510
43,6,1246.7224,1423.1,-,652.8,415.8,32810,23900,-,35080,55180
43,7,1229.7654,1467.4,-,573.1,361.1,34530,23750,-,33230,57620
43,8,1162.5938,1202.6,-,566.6,391.6,35400,18370,-,29390,39920
43,9,1152.7478,1340.5,-,518.6,350.6,32780,22020,-,30830,41030
43,10,1077.3712,1112.7,-,560.5,392.5,30890,14170,-,30830,41030
43,11,1071.7918,1026.4,-,487.6,311.6,32300,16480,-,27190,36650
43,12,1095.3128,1063,-,502.3,326.3,32980,17090,-,27390,37100
43,13,1044.5512,999,-,473.3,290.2,32050,16270,-,27150,36350
43,14,1042.1444,1042.5,-,444.1,278.1,31630,16700,-,26920,36310
43,15,1076.1678,1171,-,619.9,356.9,30580,15220,-,34300,47160
43,16,888.9844,940,-,531.2,380.2,25330,11630,-,25200,47820
43,17,835.816,989.7,-,497.8,344.8,23950,15050,-,22490,44460
43,18,780.1314,879.2,-,419.3,317.4,22270,10000,-,21560,44410
43,19,975.1916,1013.4,-,563.9,402.9,28740,12010,-,28970,40230
43,20,996.3058,1017.9,-,553.5,395.5,29170,11470,-,25740,44380
43,21,768.2068,738.6,-,378.9,310.9,22810,7580,-,22780,33310
43,22,907.1448,933.9,-,406,345,27370,10050,-,23970,39050
43,23,764.4872,713.3,-,349.5,269.5,23460,7240,-,22660,33960
43,24,737.5748,770.1,-,412.4,347.4,22450,8010,-,21710,34610
43,25,665.699,724.9,-,316.1,300.1,18450,11590,-,19030,19790
43,26,672.4818,728.5,-,312.7,297.7,18180,11440,-,20440,19280
43,27,635.7234,724,883.9,298.2,267.2,18090,10780,15240,19100,19000
43,28,600.7154,665.4,-,281.2,280.4,17590,10230,-,18590,19100
43,29,668.5434,740.5,914.5,340.7,302.9,19520,11070,17330,19550,19880
43,30,693.7054,801.2,-,374.4,285.4,20050,11650,-,19860,31030
43,31,604.435,749.3,-,383,392,15070,12290,-,21870,67240
43,32,483.8762,630.9,-,400.4,310.4,12830,11490,-,15710,34890
43,33,492.0812,661.4,-,247.6,450.6,13720,9570,-,16960,21300
43,34,354.6748,-,-,212.5,412,10050,-,-,13660,71920
43,35,255.2302,410,-,199.9,329.1,6860,5160,-,11550,69880
43,36,568.88,791.5,-,397.8,314.8,20160,13400,-,19480,33700
43,37,516.4774,-,-,322.5,388.1,18190,-,-,17720,69790
43,38,527.0892,725.6,597.7,436.8,251.8,16230,13240,14300,20570,29330
43,39,582.3362,700.7,-,439.1,296.1,20530,13590,-,20180,33080
43,40,120.2306,143.3,-,124.2,-,3350,2260,-,5650,-
43,41,106.0086,187,-,131.1,-,1990,3090,-,5360,-
43,42,188.8244,208.6,189.1,214,-,5340,3690,2770,8270,-
43,43,0,-,-,-,-,0,-,-,-,-
43,44,175.9152,224.2,-,207.1,-,1250,2780,-,4720,-
43,45,177.4468,203.6,-,294.1,-,4810,4630,-,11120,-
43,46,176.3528,281.6,-,145.8,273.7,4560,3870,-,7280,48570
43,47,-,-,-,-,272.7,-,-,-,-,25720
43,48,2255.0588,3215.4,-,1292.7,444.7,52520,40760,-,51410,71420
43,49,2026.5222,2786.2,-,1057.1,360.1,45560,34960,-,46240,33530
43,50,1743.0668,2377.2,-,821.4,397.4,41000,30150,-,42210,63490
44,1,2078.4872,2998.7,-,1152.8,396.8,50320,42690,-,48110,71150
44,2,1481.1666,1753.5,-,700.1,369.1,37350,24550,-,38150,70130
44,3,1389.5988,1641.4,-,611.9,387.9,38690,24830,-,35760,63050
44,4,1248.4728,1367.2,-,576.9,345.9,34850,20550,-,33390,56600
44,5,1296.2806,1687.1,-,710.3,382.3,32860,26750,-,38380,64160
44,6,1204.8222,1454.2,-,650.4,388.4,31360,24280,-,33650,58930
44,7,1187.8652,1453.4,-,570.6,382.6,33080,23460,-,31590,44780
44,8,1120.6936,1307.6,-,564.2,369.2,34020,18470,-,27970,39570
44,9,1110.8476,1264.5,-,516.2,328.2,31410,17880,-,29080,40680
44,10,1035.471,1180.8,-,558.1,370.1,29520,18850,-,29080,40680
44,11,1029.8916,1131.4,-,485.2,289.2,30920,16580,-,25550,36300
44,12,1053.4126,1168,-,499.8,303.8,31610,17190,-,26080,36750
44,13,1002.651,1104,2216.7,470.8,267.8,30680,16370,24070,25720,36000
44,14,1000.2442,1147.5,-,441.7,255.7,30250,16800,-,24970,35960
44,15,1034.2676,1312,-,617.4,394.4,29130,20750,-,32880,49620
44,16,847.0842,1008,1037.6,530.8,371.8,23870,16310,33170,24410,60840
44,17,793.9158,1055.6,-,497.4,382.4,22500,16030,-,21370,46920
44,18,738.2312,933.2,-,418.9,354.9,20820,15350,-,20270,46870
44,19,933.2914,-,-,561.5,380.5,27370,-,-,27010,39880
44,20,954.4056,1085.9,-,551.1,373.1,27790,15630,-,23760,44030
44,21,726.3066,806.7,-,376.4,313.4,21440,12260,-,20470,30300
44,22,865.2446,1011,-,408.5,347.5,26000,14810,-,22860,36040
44,23,722.587,781.3,893.5,347,282,22090,11920,26410,20350,29870
44,24,695.6746,838.2,-,414.9,349.9,21080,12690,-,22060,31600
44,25,623.7988,838.9,-,313.7,272.7,17080,14520,-,18240,23540
44,26,630.5816,842.5,810.2,310.3,270.3,16810,14370,16810,18500,23030
44,27,593.8232,815.9,758.3,304.7,239.7,16650,13620,12440,18190,22750
44,28,558.8152,779.4,730.2,278.7,252.9,16140,13160,10820,17690,22850
44,29,626.6432,-,788.9,347.2,275.4,18140,-,14530,18860,23630
44,30,651.8052,892.2,-,381,319,18610,14610,-,18950,23620
44,31,562.5348,854.3,-,380.6,369.6,13660,13930,-,20740,66890
44,32,441.976,735.9,-,396,344,11420,12930,-,13420,44680
44,33,450.181,686.5,-,244.2,423.2,12320,8930,-,15080,25050
44,34,312.7746,-,307.2,208.1,406.4,8660,-,11380,12120,70540
44,35,213.33,492,275.8,195.5,-,5630,6290,5520,9040,-
44,36,526.9798,735.6,808.3,394.3,371.3,18760,12110,23280,18030,33960
44,37,474.5772,743.6,-,319,365.6,16790,10060,-,16270,69440
44,38,485.2984,830.6,269.9,433.3,289.3,14820,14880,6060,19120,31790
44,39,540.436,805.6,363.1,435.6,333.6,19130,15230,6050,18720,35540
44,40,153.707,225.3,-,161.8,262.1,4440,3390,-,7920,45960
44,41,164.7564,261,-,219.6,364.6,4230,4220,-,10280,76320
44,42,221.9726,370.5,315.1,302.5,307.6,6370,5760,12530,12580,51550
44,43,175.9152,226.1,-,206.4,-,1250,2780,-,4720,-
44,44,0,-,-,-,-,0,-,-,-,-
44,45,199.5456,392.9,-,233.7,263.4,4410,4530,-,5990,48040
44,46,323.277,492.6,-,294.4,349.4,5720,6650,-,16130,28040
44,47,-,-,-,-,310.3,-,-,-,-,28180
44,48,2213.1586,3286.6,-,1290.2,422.2,51070,46400,-,49660,71070
44,49,1984.622,2848.3,-,1054.7,383.7,44110,40630,-,44810,69520
44,50,1701.1666,2441.3,-,818.9,374.9,39550,35820,-,40790,63140
45,1,2253.5272,3313,-,1347.5,359.5,54710,42230,-,55970,70930
45,2,1656.2066,2097.9,-,894.9,326.9,41740,30240,-,45800,68430
45,3,1564.6388,1923.8,-,806.6,340.6,43080,30920,-,43730,67530
45,4,1423.5128,1685.6,-,771.7,298.7,39240,25840,-,41360,61080
45,5,1471.3206,2031.5,-,905.1,345.1,37250,32440,-,46240,63940
45,6,1379.8622,1650.6,-,845.1,341.1,35750,26440,-,41300,63410
45,7,1362.9052,1694.8,-,765.4,345.4,37470,26290,-,39450,44560
45,8,1295.7336,1456.1,-,759,332,38420,22380,-,35610,39350
45,9,1285.8876,1413,-,710.9,290.9,35800,21790,-,37050,40460
45,10,1210.511,1433.2,-,752.9,332.9,33910,21810,-,37050,40460
45,11,1204.9316,1279.9,-,680,252,35320,20490,-,33410,36080
45,12,1228.4526,1316.5,-,694.6,266.6,36000,21100,-,33610,36530
45,13,1177.8004,1252.5,-,665.6,230.5,35070,20280,-,33260,35780
45,14,1175.2842,1296,-,636.4,218.4,34640,20710,-,33360,35740
45,15,1209.3076,1455.5,-,812.2,328.2,33520,20950,-,40850,58730
45,16,1022.1242,1224.4,-,723.6,334.6,28260,17360,-,31640,60620
45,17,968.9558,1217.2,-,690.1,341.1,26890,17590,-,28710,60330
45,18,913.2712,1163.6,-,611.6,313.7,25210,15730,-,27780,60280
45,19,1108.3314,1384.9,-,756.2,343.2,31760,22440,-,35510,39660
45,20,1129.4456,1302.3,-,745.9,335.9,32190,17200,-,31960,43810
45,21,901.3466,1023.1,-,571.2,256.2,25830,13310,-,29000,35580
45,22,1040.2846,1218.4,-,598.3,290.3,30390,15780,-,30510,41320
45,23,897.627,997.7,-,541.8,224.8,26480,12970,-,28880,35150
45,24,870.7146,1054.6,-,604.7,292.7,25470,13740,-,27930,36880
45,25,798.8388,952.4,-,508.4,225.4,21470,14130,-,25470,28020
45,26,805.6216,956,-,505.1,223.1,21200,13980,-,26560,27510
45,27,768.8632,979.4,874.4,490.5,192.5,21040,17350,13020,25320,27230
45,28,733.8552,892.9,843.2,473.5,205.7,20540,12770,10810,25140,27330
45,29,801.6832,1023.9,-,533,228.2,22530,17840,-,25770,28110
45,30,826.8452,1056.6,-,566.7,240.7,23000,18220,-,26080,22990
45,31,737.5748,1002.8,-,568.3,332.3,18050,16300,-,28090,66670
45,32,617.016,878.4,-,598.7,296.7,15820,14070,-,22160,49160
45,33,625.221,914.8,-,443.9,278.9,16720,13580,-,23400,34500
45,34,487.8146,767.6,-,410.8,242.8,13060,8960,-,20760,31000
45,35,388.4794,630.5,-,398.2,230.2,10020,8970,-,19180,28550
45,36,702.0198,1010,921.3,594.1,311.1,23150,17650,23270,26030,49570
45,37,649.6172,1059,-,518.8,353.8,21180,16340,-,24160,35480
45,38,660.3384,979.1,380.4,633.1,248.1,19210,17250,11730,26790,45200
45,39,715.476,954.1,-,635.4,292.4,23520,17600,-,26400,48950
45,40,262.8882,379.4,-,322.5,148.9,7630,6030,-,13910,21690
45,41,248.6662,409.5,-,329.4,210.4,6470,6590,-,14720,24130
45,42,331.482,461.2,-,412.3,293.3,9510,6810,-,17180,26510
45,43,177.228,285.6,-,291.1,-,4980,5730,-,11120,-
45,44,199.3268,348,-,220.6,261.9,4400,3690,-,5990,48040
45,45,0,-,-,-,-,0,-,-,-,-
45,46,155.6762,278.7,-,205.2,-,4270,2950,-,4390,-
45,47,-,-,-,-,228.1,-,-,-,-,26590
45,48,2388.1986,3595.9,-,1485,385,55460,45940,-,57630,70850
45,49,2159.662,3157.7,-,1249.5,336.5,48500,40170,-,52460,74000
45,50,1876.2066,2748.6,-,1013.7,337.7,43940,35360,-,48650,62920
46,1,2259.763,3284,-,1202.5,417.5,55580,45850,-,53210,60420
46,2,1662.4424,2037.9,-,749.8,384.8,42610,29670,-,43360,73220
46,3,1570.8746,1863.8,-,661.6,398.6,43940,30350,-,41190,72320
46,4,1429.7486,1625.6,-,626.6,356.6,40100,25270,-,38810,65870
46,5,1477.5564,1971.5,-,760,403,38120,31870,-,43810,53430
46,6,1386.098,1590.6,-,700,399,36620,25870,-,38750,68200
46,7,1369.141,1634.8,-,620.3,403.3,38340,25720,-,37010,34050
46,8,1301.9694,1467.1,-,613.9,389.9,39200,20900,-,33070,28840
46,9,1292.1234,1508,-,565.9,348.9,36590,23990,-,34510,29950
46,10,1216.7468,1444.2,-,607.8,390.8,34700,20330,-,34510,29950
46,11,1211.1674,1290.9,-,534.9,309.9,36100,19010,-,30980,25570
46,12,1234.6884,1327.5,-,549.5,318.5,36780,19620,-,31180,26150
46,13,1184.0362,1263.5,-,520.5,288.5,35860,18800,-,30820,25270
46,14,1181.52,1307,-,491.3,276.3,35430,19230,-,30600,25230
46,15,1215.5434,1450.5,-,667.1,410.1,34390,19090,-,38300,52480
46,16,1028.36,1219.4,-,578.5,392.5,29130,15500,-,28880,50110
46,17,975.301,1157.2,-,545,398,27760,17020,-,26160,49780
46,18,919.6164,1158.6,-,466.5,370.6,26070,13870,-,25240,49730
46,19,1114.5672,1205.9,-,611.1,401.1,32550,23140,-,32970,29150
46,20,1135.6814,1297.3,-,600.8,393.8,32970,15340,-,29420,33300
46,21,907.5824,1018.1,-,426.1,319.1,26620,11450,-,26460,39370
46,22,1046.5204,1232.4,-,453.2,353.2,31180,17220,-,28080,45110
46,23,903.9722,992.7,-,396.7,287.7,27260,11110,-,26340,38940
46,24,876.9504,1049.6,-,459.6,355.6,26260,11880,-,25380,40670
46,25,805.0746,892.4,-,363.4,283.4,22250,13560,-,23030,32810
46,26,811.8574,896,-,360,281,21990,13410,-,24020,32300
46,27,775.099,891.4,1046.3,345.4,250.4,21900,12750,18240,22770,32020
46,28,740.091,832.9,-,328.4,261.6,21390,12200,-,22270,15870
46,29,807.919,907.9,1076.9,387.9,286.1,23320,13040,20330,23220,32900
46,30,833.081,968.6,-,421.6,308.6,23860,13620,-,23530,24080
46,31,743.92,1013.8,-,423.2,390.2,18870,15850,-,25650,56160
46,32,623.2518,895.4,-,453.6,363.6,16630,14850,-,19620,40210
46,33,631.4568,886.8,-,298.8,433.8,17530,12170,-,20970,34320
46,34,494.0504,689.3,-,265.8,410.3,13850,9170,-,18000,60840
46,35,394.7152,651.5,-,253.2,430.2,10660,8720,-,15990,26920
46,36,708.2556,949,-,449,368,23970,15320,-,23480,39020
46,37,655.853,924,-,373.7,386.3,22000,13270,-,21720,58710
46,38,666.5742,990.1,725.1,488,275,20030,16800,21290,24250,30690
46,39,721.7118,965.1,-,490.3,349.3,24330,17150,-,23850,38400
46,40,259.6062,384.8,-,177.4,123.3,7210,5820,-,10620,22490
46,41,245.3842,420.5,-,184.3,191.1,6060,6140,-,11430,23780
46,42,328.3094,474,325.4,267.2,346.2,9100,7470,10690,13880,27300
46,43,173.946,280.6,-,146.1,270.1,4550,3870,-,7280,48570
46,44,322.73,489.7,-,294.3,349.3,5720,6650,-,16130,28040
46,45,154.254,276.9,-,208.4,-,4110,2950,-,4390,-
46,46,0,-,-,-,-,0,-,-,-,-
46,47,-,-,1528.1,-,261,-,-,14920,-,25680
46,48,2394.4344,3566.9,-,1339.9,442.9,56330,49560,-,55090,60340
46,49,2165.8978,3128.7,-,1104.4,394.4,49370,43790,-,49920,78790
46,50,1882.4424,2719.6,-,868.6,395.6,44810,38980,-,46210,52410
47,1,-,-,-,-,402.9,-,-,-,-,68200
47,2,-,-,-,-,365.3,-,-,-,-,60240
47,3,-,-,-,-,377,-,-,-,-,64140
47,4,-,-,-,-,311.1,-,-,-,-,57910
47,5,-,-,-,-,373.4,-,-,-,-,54910
47,6,-,-,-,-,389.5,-,-,-,-,75440
47,7,-,-,-,-,344.8,-,-,-,-,61320
47,8,-,-,-,-,365.3,-,-,-,-,29680
47,9,-,-,-,-,324.3,-,-,-,-,30790
47,10,-,-,-,-,366.2,-,-,-,-,30790
47,11,-,-,-,-,285.3,-,-,-,-,26410
47,12,-,-,-,-,300,-,-,-,-,26860
47,13,-,-,-,-,263.9,-,-,-,-,26110
47,14,-,-,-,-,251.8,-,-,-,-,26070
47,15,-,-,-,-,300.5,-,-,-,-,56960
47,16,-,-,-,-,373.9,-,-,-,-,50720
47,17,-,-,-,-,338.5,-,-,-,-,47360
47,18,-,-,-,-,311.1,-,-,-,-,47310
47,19,-,-,-,-,376.6,-,-,-,-,29990
47,20,-,-,-,-,369.2,-,-,-,-,34140
47,21,-,-,-,-,274.5,-,-,-,-,23310
47,22,-,-,-,-,308.7,-,-,-,-,29050
47,23,-,-,-,-,243.2,-,-,-,-,22880
47,24,-,-,-,-,311.1,-,-,-,-,24610
